domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
peng_robinson,512,bracketed_secant,kernel,1.4114492363719657,1.4112056325757314,1.4122170668755998,True
peng_robinson,512,safeguarded_halley,e2e,4.24763447023529,3.9959680229473373,4.573106587488164,True
peng_robinson,512,safeguarded_halley,kernel,5.494160859784941,5.473480656508633,5.49618133207038,True
peng_robinson,512,safeguarded_newton,e2e,3.6604670339204253,3.6423659675445528,3.852910125338753,True
peng_robinson,512,safeguarded_newton,kernel,4.979258821543633,4.974648970680166,4.991442057448014,True
peng_robinson,2048,analytic_cubic,e2e,4.86720260365952,4.781250088136007,4.947951438356166,True
peng_robinson,2048,analytic_cubic,kernel,9.764175568835839,9.675903954332181,9.771322597290755,True
peng_robinson,2048,bracketed_secant,e2e,1.388446385142919,1.3824963447129006,1.3918624740005487,True
peng_robinson,2048,bracketed_secant,kernel,1.4193055849407568,1.4130664573787952,1.4276770846530003,True
peng_robinson,2048,safeguarded_halley,e2e,3.568867666178498,3.5609037369159564,3.615564486879991,True
peng_robinson,2048,safeguarded_halley,kernel,5.215149991412757,5.163254259200106,5.218578352396462,True
peng_robinson,2048,safeguarded_newton,e2e,3.5156654807145262,3.5093783989242624,3.540701897826232,True
peng_robinson,2048,safeguarded_newton,kernel,4.864035132791402,4.8380898531608105,4.891482762678095,True
peng_robinson,8192,analytic_cubic,e2e,3.518126404144901,3.5039194518342134,3.5313657985304676,True
peng_robinson,8192,analytic_cubic,kernel,9.775758386161097,9.681219148065942,9.78135238105461,True
